raccoon,deer,mask
boots,socks,soles
cap,shield,logos
sack,bottle,cloth
hornet,falcon,stinger
caribou,deer,herds
parakeet,dove,seeds
skirt,cloak,materials
rabbit,donkey,hops
rabbit,dog,hops
raft,jeep,square
skirt,shirt,materials
beans,rice,pods
kite,stork,colourful
bike,skis,bars
orange,cranberry,pulp
corn,bread,cobs
spatula,spade,rubber
blender,garlic,blades
saxophone,flute,reeds
grape,blueberry,purple
shoes,gloves,heels
jacket,dress,zipper
flea,dog,bites
toad,goat,flies
balloon,airplane,colourful
crab,tomato,claws
gorilla,hamster,bananas
door,wall,lock
duck,lamb,flies
belt,apron,buckles
celery,asparagus,stalks
frog,deer,flies
rabbit,cabbage,ears
candle,tray,melts
ring,box,gold
rope,screws,thin
bow,sword,curved
cannon,shotgun,barrel
cherry,banana,stem
veil,drapes,lace
bag,coat,handles
cathedral,church,benches
tank,gun,sizes
trumpet,harpsichord,valves
spider,octopus,webs
blender,avocado,container
mackerel,asparagus,scales
elephant,bison,tusks
elephant,hyena,peanuts
rattlesnake,salamander,rodents
elephant,walrus,peanuts
sofa,bed,armrests
tank,cannon,guns
turtle,dove,slowly
blackbird,oriole,worms
elephant,goat,trunk
mushroom,pumpkin,stem
hawk,stork,mice
cherry,tomato,pit
plate,tray,sizes
falcon,pigeon,talons
bagpipe,clarinet,bag
bed,pillow,sizes
tangerine,banana,sections
brush,stick,bristles
saxophone,accordion,reeds
hawk,eagle,rodents
coat,robe,zipper
chandelier,candle,sparkly
corn,carrot,kernels
raccoon,frog,garbage
goldfish,shrimp,fins
apron,skirt,cloth
pine,lime,needles
cherry,pineapple,pit
trailer,boat,hitch
elephant,buffalo,tusks
eel,squid,electrical
blouse,scarf,collar
wheelbarrow,shovel,bin
turtle,whale,slowly
clarinet,tuba,reeds
cherry,cheese,stem
elephant,camel,tusks
coat,robe,pockets
snail,worm,slow
cloak,robe,hood
orange,rhubarb,seeds
apple,garlic,seeds
spider,moth,insects
orange,rhubarb,sections
peach,lime,pit
whip,axe,thin
turtle,alligator,slow
duck,partridge,bill
paintbrush,screwdriver,sizes
balloon,boat,expands
sheep,deer,grass
rope,hook,braided
camel,gorilla,beige
helicopter,ship,flies
ring,plate,gold
pear,cheese,stem
missile,bomb,warheads
grapefruit,banana,sections
trousers,blouse,zippers
gown,curtains,silk
cod,garlic,fins
tricycle,unicycle,bars
elephant,squirrel,peanuts
sandals,socks,straps
typewriter,paintbrush,electronic
pin,bolts,thin
sink,shelves,porcelain
clock,lamp,numbers
bike,car,bars
coat,gloves,pockets
beetle,ant,flies
scissors,tongs,blades
tray,spoon,rectangular
limousine,wagon,seats
gown,jeans,silk
chain,boots,gold
cat,elephant,mice
elephant,turtle,tusks
blender,spoon,electrical
carpet,sofa,colourful
mouse,bat,buttons
shoes,slippers,laces
church,house,alter
eagle,goose,claws
door,brick,lock
fridge,freezer,drawers
camisole,dress,silk
leopard,squirrel,spots
duck,salmon,bill
wheel,screws,rims
owl,pigeon,mice
trumpet,cello,gold
toad,rattlesnake,hops
helicopter,airplane,propellers
prune,pineapple,dried
pigeon,parakeet,manure
dress,robe,sleeves
sheep,rabbit,grass
saxophone,clarinet,mouthpiece
bat,ball,fangs
porcupine,deer,slow
chicken,cheese,flies
prune,cherry,dried
eggplant,potato,seeds
rat,goat,garbage
crayon,pen,colourful
deer,rabbit,antlers
wheelbarrow,sled,handles
squirrel,otter,nuts
fork,spoon,prongs
necklace,emerald,diamonds
nightgown,scarf,silk
bow,skirt,string
skirt,coat,lengths
hut,shed,straw
camel,elk,humps
gown,trousers,silk
beets,peas,purple
tank,barrel,guns
orange,cucumber,pulp
rooster,duck,comb
raft,sailboat,rubber
lobster,cod,claws
pants,shoes,loops
swimsuit,dress,spandex
rattlesnake,coyote,fangs
tuba,flute,gold
rooster,raven,comb
skunk,flea,stripe
mushroom,chicken,stem
duck,garlic,bill
cottage,chapel,fireplace
sink,toaster,porcelain
elephant,crocodile,peanuts
crocodile,zebra,scales
blouse,gown,sleeves
shoes,jacket,suede
trousers,shoes,cuffs
parakeet,dove,colourful
kite,balloon,string
apartment,bungalow,balcony
beans,spinach,pods
wasp,ant,flies
pine,birch,needles
falcon,owl,rodents
onions,carrot,layers
cap,bag,visor
camisole,robe,lacy
apron,sweater,cloth
necklace,bracelet,beads
moth,flea,flies
grapefruit,tomato,pulp
coin,barrel,sizes
menu,keyboard,prices
avocado,broccoli,seeds
elephant,horse,ears
grape,cranberry,seeds
tie,dress,patterns
clarinet,piano,reeds
gun,knife,trigger
blender,toaster,blades
prune,banana,wrinkled
corn,avocado,cobs
tiger,turtle,claws
beans,cauliflower,pods
crab,garlic,claws
garlic,cauliflower,bulbs
bagpipe,clarinet,plaid
saxophone,clarinet,gold
plug,screws,prongs
pot,cheese,sizes
lemon,grapefruit,oval
inn,house,beds
tangerine,peach,seeds
tangerine,plum,sections
wasp,spider,flies
camel,horse,beige
corn,spinach,kernels
chicken,onions,flies
barn,brick,stalls
drill,chisel,electrical
pipe,rope,copper
skirt,robe,colourful
caterpillar,butterfly,crawls
zucchini,asparagus,seeds
box,telephone,square
pliers,hammer,sizes
shoes,jeans,laces
clarinet,harmonica,reeds
broom,willow,bristles
fridge,stove,drawers
bow,knife,string
jeans,sweater,pockets
kettle,microwave,plug
eagle,buzzard,bald
closet,dishwasher,bars
wheel,bolts,rubber
elephant,dolphin,trunk
gorilla,hyena,bananas
caterpillar,spider,colourful
prune,tomato,pit
bear,deer,paws
kettle,sink,plug
banner,shield,colourful
shoes,gown,heels
cap,gown,visor
bow,knife,sizes
camel,donkey,humps
spatula,skillet,rubber
raspberry,cranberry,seeds
tape,hose,rolls
raft,boat,rubber
trumpet,tuba,valves
razor,knife,electrical
cow,rabbit,manure
moose,sheep,antlers
turtle,alligator,slowly
barn,inn,stalls
jeans,gown,rips
boots,skirt,heels
camel,gorilla,humps
bagpipe,harp,bag
whale,salmon,blubber
microwave,toaster,turntable
necklace,emerald,beads
avocado,carrot,seeds
cage,rabbit,bars
helicopter,missile,propellers
tent,tray,poles
blender,dishwasher,electronic
mackerel,eel,fins
sandals,vest,soles
tank,rifle,tracks
rope,belt,braided
rabbit,tomato,hops
rooster,alligator,comb
elephant,dog,trunk
bike,wheel,frame
colander,spoon,holes
spatula,chisel,rubber
honeydew,pear,seeds
cottage,bungalow,fireplace
mole,otter,burrows
apple,cabbage,seeds
pencil,screwdriver,eraser
fan,rocker,electrical
catfish,shrimp,gills
tray,shelves,rectangular
alligator,octopus,scales
wall,cupboard,cement
plug,bolts,prongs
peach,pear,pit
chicken,rice,pecks
rope,wheel,twisted
dolphin,tiger,fins
pants,skirt,cuffs
candle,cigar,wax
trumpet,banjo,valves
bagpipe,violin,bag
corn,avocado,ears
mug,kettle,message
sweater,socks,sleeves
pear,carrot,stem
tuna,avocado,fins
cap,barrel,visor
fork,brush,prongs
hare,fox,carrots
duck,lamb,bill
elephant,buffalo,peanuts
typewriter,pencil,bell
fridge,kettle,freezer
plate,tray,patterns
seagull,falcon,manure
kettle,tray,spout
raisin,raspberry,dried
goat,tomato,climbs
elevator,door,down
cap,coat,visor
mouse,hamster,cheese
pipe,rope,connections
whip,baton,thin
saddle,helmet,straps
peach,raspberry,pit
alligator,gorilla,scales
elevator,truck,cables
microwave,fridge,turntable
duck,tomato,waddles
elephant,elk,tusks
tomato,cabbage,seeds
raccoon,hare,mask
seal,brush,flippers
kettle,stove,spout
lobster,cucumber,claws
jacket,jeans,sleeves
boots,sandals,heels
balloon,boat,colourful
chimp,crocodile,climbs
elk,sheep,antlers
chipmunk,groundhog,nuts
plum,strawberry,purple
turtle,pigeon,slow
tent,trousers,poles
bow,tie,string
bed,curtains,headboard
duck,pig,bill
tiger,hyena,claws
shirt,scarf,sleeves
plum,peach,purple
trousers,dress,pockets
bolts,hose,threads
wheel,barrel,spokes
eggplant,garlic,seeds
sink,freezer,drain
screws,barrel,threads
shoes,boots,buckles
shoes,jacket,laces
pants,jacket,materials
vest,socks,fabrics
bus,subway,seats
cabin,bedroom,logs
ox,horse,grass
blouse,pants,silk
rabbit,goat,carrots
pyramid,brick,tombs
swimsuit,dress,pieces
blender,spoon,container
shoes,pants,suede
gown,shoes,silk
vest,skirt,zipper
cat,elephant,claws
mittens,vest,thumb
typewriter,pencil,electronic
sink,toilet,enamel
raisin,cheese,wrinkled
celery,radish,stalks
submarine,ship,propellers
yacht,pier,sails
pickle,onions,seeds
duck,cabbage,bill
shoes,shirt,sizes
alligator,moose,scales
beets,cauliflower,purple
skis,surfboard,thin
camel,sheep,hump
bagpipe,accordion,bag
camel,tiger,spits
tortoise,hamster,slow
rattlesnake,coyote,slender
plum,apple,pit
pipe,hose,connections
prune,asparagus,pit
slingshot,catapult,part
shoes,dress,heels
zebra,catfish,herds
jacket,socks,buttons
cherry,pumpkin,pit
wrench,plug,sizes
scarf,curtains,colourful
plug,hose,wires
swimsuit,sandals,pieces
bra,dress,sizes
cherry,coconut,stem
pear,asparagus,stem
duck,garlic,flies
coat,cloak,materials
ring,pin,gold
ship,submarine,floats
kite,starling,colourful
camel,horse,spits
cockroach,hyena,flies
plum,blueberry,pit
trout,crab,fins
beets,celery,purple
tortoise,leopard,slow
jacket,shoes,sleeves
jacket,robe,zipper
basement,cellar,cement
onions,asparagus,bulbs
rope,hook,twisted
tie,rope,patterns
fork,spade,prongs
prune,nectarine,seeds
apron,drapes,cloth
pickle,garlic,seeds
rifle,revolver,barrel
rabbit,otter,hops
closet,cellar,bars
mouse,frog,buttons
balloon,jet,rubber
drill,pin,electrical
cougar,moose,claws
bike,tractor,pedals
belt,wheel,buckles
saucer,tray,porcelain
trombone,harp,gold
spatula,bucket,rubber
lamp,projector,electrical
salmon,crab,gills
mixer,tap,blades
faucet,sink,taps
corn,cauliflower,stalks
sandals,trousers,straps
radio,microwave,dials
candle,tray,burns
skunk,alligator,danger
sweater,skirt,sleeves
apple,pear,seeds
fawn,sweater,spots
clam,crab,pearls
camisole,gown,straps
napkin,apron,square
shirt,tie,buttons
robe,shawl,belt
pants,dress,seams
rattlesnake,snail,fangs
raft,jeep,logs
shirt,scarf,pockets
bagpipe,tuba,plaid
clarinet,violin,reeds
apron,gown,cloth
wheel,truck,rolls
turtle,dolphin,slow
raft,canoe,rubber
trousers,shirt,zippers
camisole,bra,silk
chicken,dish,pecks
plug,screws,cord
squid,chicken,ink
duck,salmon,flies
coat,shawl,zipper
walrus,otter,tusks
turtle,dolphin,slowly
jacket,shawl,hood
starling,sparrow,worms
snail,frog,antennae
plate,wall,china
hawk,pigeon,claws
orange,potato,seeds
napkin,blouse,cloth
zucchini,radish,seeds
belt,necklace,thin
avocado,coconut,seeds
camel,cow,humps
elevator,door,cables
parakeet,oriole,seeds
shoes,jacket,soles
ox,bull,grass
corn,pepper,cobs
panther,alligator,sleek
cap,barrel,logos
accordion,harpsichord,buttons
desk,bed,drawers
cat,dog,claws
eel,octopus,electrical
scissors,screws,handles
raisin,cheese,dried
leotards,trousers,colourful
skirt,scarf,pleats
apron,dress,cloth
hawk,falcon,claws
mittens,slippers,colourful
level,certificate,straight
parka,sweater,hood
jacket,vest,sleeves
chipmunk,hawk,nuts
rifle,bullet,trigger
coat,skirt,hood
balloon,boat,rubber
socks,gloves,holes
dolphin,eel,sleek
cage,rabbit,lock
spear,spade,thin
seagull,wasp,garbage
radio,rock,control
barn,stone,loft
trumpet,guitar,valves
nightgown,shawl,silk
ring,box,diamonds
apartment,building,bedroom
nightgown,robe,silk
bed,pillow,mattress
donkey,pony,ears
boots,shoes,rubber
turtle,pheasant,slowly
gate,bridge,latch
tank,rocket,sizes
tray,bucket,rectangular
fridge,oven,drawers
garlic,pepper,bulbs
goat,cheese,grass
belt,screws,holes
vest,pants,zipper
rabbit,coyote,ears
ship,submarine,decks
raft,sled,square
corn,beans,stalks
alligator,porcupine,scales
house,inn,bedrooms
rabbit,cabbage,hops
pants,coat,seams
cheetah,crocodile,spots
blouse,skirt,collar
chimp,cockroach,climbs
tortoise,elephant,slow
hook,scissors,curved
sink,stove,porcelain
cat,rabbit,mice
tie,shirt,silk
trousers,shoes,zippers
kettle,toaster,spout
camel,ostrich,humps
jacket,blouse,pockets
whale,seal,blubber
corn,broccoli,ears
trousers,sweater,pockets
piano,tuba,pedals
prune,blueberry,wrinkled
beets,turnip,purple
toilet,tray,porcelain
belt,necklace,buckles
whale,squid,blubber
turtle,otter,slowly
hose,clamp,nozzle
turtle,sparrow,slowly
crab,pumpkin,sideways
spider,tiger,insects
butterfly,moth,colourful
tiger,camel,claws
faucet,bathtub,taps
grape,cranberry,purple
lobster,garlic,claws
drill,hose,electrical
toad,salamander,hops
caterpillar,jeep,colourful
plug,pin,cord
rope,wheel,thin
mole,fox,claws
boots,dress,laces
skirt,dress,lengths
mackerel,crab,scales
hose,bolts,nozzle
hose,clamp,rubber
grapefruit,cranberry,sections
apartment,cabin,bedrooms
crossbow,pistol,string
pot,dish,lid
eagle,raven,claws
bike,tractor,bars
lemon,avocado,oval
necklace,bracelet,charm
bike,wheel,bars
drill,clamp,electrical
piano,harp,ivory
bra,dress,clasps
bag,sack,sizes
jeans,blouse,denim
building,church,cement
pants,trousers,seams
bed,toilet,mattress
gown,robe,silk
cod,shrimp,fins
bike,wheel,brakes
spider,crab,crawls
camisole,skirt,silk
elephant,bull,tusks
falcon,dove,talons
cabinet,cupboard,drawers
trailer,jeep,hitch
saxophone,flute,gold
plum,raspberry,purple
frog,bat,insects
porcupine,moose,slow
tuba,harp,gold
blouse,shawl,silk
spear,helmet,thin
cherry,walnut,stem
bra,shirt,clasps
barn,building,stalls
jeans,shoes,rips
saucer,bucket,porcelain
plum,cherry,purple
trousers,sweater,zippers
peach,grapefruit,pit
crab,squid,claws
jeans,socks,buttons
tomato,carrot,seeds
chapel,cottage,seats
zucchini,lettuce,seeds
cucumber,beans,seeds
olive,avocado,oval
pin,hook,thin
tray,shelves,square
pot,beans,sizes
shirt,vest,collar
ashtray,spoon,holders
house,chapel,bedrooms
raft,surfboard,logs
boat,bike,motor
clam,potato,pearls
hare,squirrel,ears
corn,celery,husks
frog,tortoise,flies
cherry,lime,stem
mole,hare,claws
cod,salmon,scales
onions,peas,bulbs
hose,tap,nozzle
broccoli,onions,stalks
avocado,cabbage,seeds
candle,basket,wax
pot,pie,lid
jeans,jacket,fades
bison,leopard,herds
sink,bucket,enamel
inn,chapel,beds
apartment,bedroom,balcony
camisole,sweater,straps
turtle,deer,slowly
dresser,walnut,handles
frog,owl,hops
missile,bomb,flies
plum,grapefruit,pit
pin,card,thin
cherry,cheese,pit
hawk,duck,rodents
trumpet,cello,valves
thermometer,lamp,numbers
seagull,hornet,garbage
peach,orange,pit
tricycle,unicycle,slow
mink,skunk,mink
broccoli,radish,stalks
mittens,shawl,colourful
prune,banana,purple
boat,car,motor
tiger,beetle,claws
microwave,fridge,shaped
skunk,fox,danger
corn,pumpkin,husks
pants,shirt,cuffs
snail,shrimp,slow
helicopter,jet,propellers
tangerine,raspberry,sections
napkin,cigarette,cloth
toad,beetle,flies
ring,stone,gold
tank,truck,sizes
seagull,raven,garbage
boat,airplane,floats
tie,cup,knot
pickle,cheese,seeds
toaster,freezer,plug
shoes,skirt,laces
cat,spider,paws
robe,apron,belt
snail,turtle,antennae
toaster,oven,electrical
bag,pants,handles
crab,cheese,claws
belt,trousers,buckles
tortoise,gorilla,slow
vulture,parakeet,bald
house,building,bathrooms
dress,scarf,sleeves
gate,wall,latch
jacket,shawl,sleeves
hut,fence,straw
coat,gown,sleeves
whale,walrus,blubber
lemon,raspberry,oval
rocket,missile,flies
balloon,helicopter,rubber
jacket,dress,buttons
bungalow,bedroom,basement
orange,pineapple,seeds
rattlesnake,squirrel,fangs
alligator,beaver,scales
blender,toaster,electronic
necklace,emerald,gold
onions,cheese,bulbs
olive,onions,pit
beans,chicken,pods
jacket,bag,buttons
eel,sardine,electrical
hook,screws,curved
jeans,shoes,zipper
pipe,plate,copper
mittens,sweater,thumb
trombone,harpsichord,valve
trombone,flute,valve
train,taxi,caboose
kettle,mug,plug
plum,cranberry,purple
hose,tap,thin
pan,tomato,lid
drill,hammer,bits
wheel,bike,spokes
elephant,bison,peanuts
ring,pin,diamonds
rabbit,deer,ears
magazine,radio,colourful
mittens,trousers,colourful
sandals,socks,soles
cod,tomato,gills
skirt,jeans,colourful
mole,mouse,claws
tank,truck,guns
jar,beans,label
cow,sheep,manure
fan,rocker,turns
lime,cranberry,seeds
toaster,microwave,plug
screwdriver,razor,heads
pie,tomato,crust
eagle,kite,flies
toad,rattlesnake,insects
wheel,clamp,spokes
pear,onions,stem
microwave,oven,shaped
saucer,jar,patterns
tray,plate,square
beets,broccoli,purple
raccoon,hare,garbage
starling,woodpecker,worms
crab,tuna,sideways
flute,banjo,thin
dresser,stool,mirrors
grasshopper,raven,antennae
camisole,bra,lace
plum,avocado,pit
worm,snail,wiggles
bra,gown,wires
bread,onions,crust
worm,flea,wiggles
jar,pineapple,label
fridge,dishwasher,rectangular
rabbit,hamster,hops
trailer,wagon,hitch
cap,bottle,visor
buggy,sled,seats
cherry,cranberry,stem
rooster,budgie,comb
vulture,kite,bald
robe,scarf,materials
jacket,skirt,zipper
elephant,bull,ears
grapefruit,cranberry,seeds
ring,rope,diamonds
cherry,blueberry,stem
pajamas,nightgown,shirt
squirrel,beaver,nuts
couch,cushion,armrests
camel,bison,hump
cherry,cranberry,pit
corn,pumpkin,cobs
belt,bag,buckles
screwdriver,corkscrew,heads
tortoise,crocodile,slow
cheetah,ostrich,spots
nectarine,pineapple,pit
avocado,onions,seeds
saucer,jar,porcelain
rat,toad,garbage
pyramid,brick,blocks
boat,bike,sails
screws,pipe,heads
keyboard,piano,electrical
microwave,oven,turntable
trousers,sweater,cuffs
toad,salamander,flies
beets,radish,purple
trombone,harp,valve
gloves,coat,thumb
raft,canoe,logs
wasp,butterfly,stings
raft,sled,rubber
wheel,truck,rims
hawk,pigeon,rodents
rabbit,hamster,ears
apartment,bungalow,bedroom
turtle,shrimp,slow
corn,rice,cobs
whale,deer,blubber
boat,helicopter,floats
skirt,curtains,materials
snail,shrimp,antennae
vest,shirt,zipper
cat,frog,claws
rifle,shotgun,barrel
swimsuit,skirt,pieces
orange,pineapple,sections
mole,mink,burrows
bed,door,sizes
frog,owl,insects
chipmunk,moth,nuts
grape,coconut,purple
garlic,spinach,bulbs
vulture,duck,talons
pin,screws,thin
coat,shawl,pockets
sink,stove,enamel
spider,tiger,webs
hawk,hornet,rodents
tank,hose,tracks
shoes,slippers,soles
sandals,skirt,straps
dress,shawl,sleeves
jacket,boots,zipper
raccoon,fox,mask
perch,eel,fins
spatula,paintbrush,rubber
mixer,tap,bowls
eggplant,peas,seeds
pants,vest,cuffs
pheasant,lobster,flies
tuba,cello,gold
frog,turtle,flies
brick,stone,cement
cod,spinach,gills
vest,sweater,buttons
grasshopper,nightingale,antennae
jeans,pants,denim
pumpkin,pepper,seeds
mushroom,broccoli,stem
lobster,tuna,claws
pen,mouse,point
elevator,truck,down
stick,bag,thin
dandelion,parsley,stem
coat,sweater,buttons
frog,bat,flies
jacket,shawl,pockets
paintbrush,crayon,sizes
salmon,lemon,fins
mole,toad,claws
cherry,carrot,stem
skirt,shirt,lengths
razor,brush,electrical
crocodile,frog,scales
hawk,sparrow,claws
beans,carrot,pods
wheelbarrow,ladle,bin
oven,stove,control
trout,eel,fins
socks,skirt,holes
octopus,lobster,cups
jacket,gloves,zipper
blackbird,nightingale,worms
eggplant,spinach,seeds
blender,parsley,electrical
avocado,coconut,pit
closet,toilet,bars
saucer,helicopter,china
coat,gown,pockets
hose,tap,nylon
wheelbarrow,bucket,handles
bra,gown,lacy
prune,plum,wrinkled
saddle,pony,straps
gown,pants,silk
crocodile,squirrel,scales
woodpecker,vulture,insects
goat,bread,climbs
trout,squid,fins
raisin,bread,wrinkled
hose,bolts,nylon
shoes,socks,laces
pan,tomato,coating
camel,deer,spits
balloon,helicopter,floats
owl,pheasant,mice
veil,coat,lace
nightgown,shirt,silk
keyboard,banjo,electrical
shoes,sandals,suede
jeans,sweater,rips
typewriter,keyboard,numbers
candle,tray,wick
tiger,spider,claws
corn,pumpkin,stalks
vest,gown,buttons
ant,spider,antennae
cat,sheep,claws
pot,bowl,sizes
blouse,dress,buttons
hawk,raven,mice
worm,snail,slithers
pot,tray,lid
pants,gloves,materials
turtle,owl,slow
goldfish,hamster,gills
mole,mink,claws
leopard,buffalo,spots
pants,shirt,loops
skirt,blouse,lengths
robe,trousers,materials
wheel,bike,rolls
octopus,lobster,ink
thimble,ashtray,dimples
house,bridge,bathrooms
kettle,pot,plug
pajamas,slippers,pants
belt,helmet,thin
plate,barrel,porcelain
stereo,mixer,radio
closet,cellar,messy
comb,tray,thin
squid,asparagus,ink
elevator,escalator,cables
bike,wheel,pedals
hawk,pigeon,mice
gorilla,rabbit,bananas
rabbit,lamb,hops
lemon,garlic,seeds
bed,cottage,springs
panther,elephant,sleek
camel,donkey,beige
trousers,gown,cuffs
saddle,buckle,stirrups
boots,dress,rubber
tuba,banjo,gold
broccoli,potato,stalks
lamb,bread,grass
door,brick,knob
basement,cellar,foundation
eagle,kite,bald
bathtub,toilet,drain
thermometer,lamp,mercury
escalator,elevator,steps
crocodile,tiger,scales
flea,beetle,bites
ant,rat,bites
frog,crab,insects
shirt,dress,collar
belt,shirt,buckles
dresser,fridge,handles
balloon,helicopter,expands
rattlesnake,iguana,slender
pickle,cabbage,seeds
elevator,escalator,buttons
rabbit,chicken,hops
fridge,freezer,freezer
gorilla,squirrel,bananas
dress,trousers,sleeves
corn,peas,cobs
ox,bison,grass
goldfish,shrimp,gills
tangerine,blueberry,sections
saddle,clamp,stirrups
mackerel,shrimp,fins
coat,skirt,pockets
sink,dishwasher,enamel
rattlesnake,turtle,slithers
turtle,duck,slowly
bed,pillow,springs
belt,tie,holes
bag,tray,handles
chapel,inn,seats
cabin,cottage,logs
dishwasher,stove,buttons
grapefruit,pear,pulp
prune,raspberry,dried
sandals,skirt,soles
carpet,curtains,colourful
tiger,crocodile,claws
dog,sheep,cats
screws,pin,heads
belt,necklace,holes
elephant,zebra,ears
tent,jacket,zippers
cannon,grenade,balls
leopard,ostrich,spots
tiger,cheetah,claws
apron,nightgown,cloth
crocodile,deer,animals
bolts,rope,sizes
cockroach,alligator,flies
ship,truck,decks
tomato,lettuce,seeds
chicken,tuna,pecks
bike,skis,brakes
balloon,airplane,expands
wasp,ant,stings
cat,dog,mice
alligator,duck,scales
bungalow,bedroom,levels
camel,rabbit,hump
raisin,cranberry,dried
shoes,bag,heels
tie,shirt,knot
helicopter,ship,propellers
bedroom,bungalow,closet
orange,peach,pulp
scissors,gloves,blades
paintbrush,scissors,bristles
prune,banana,dried
bed,pine,headboard
kettle,spoon,electrical
mouse,frog,cheese
wheel,tank,spokes
salmon,pepper,gills
honeydew,peach,rind
bike,boat,brakes
elk,hyena,herds
saxophone,trombone,reeds
candle,tray,wax
belt,skirt,holes
accordion,trumpet,buttons
tangerine,banana,seeds
grater,knife,holes
boots,jeans,soles
bed,door,mattress
tank,armour,sizes
thimble,doorknob,dimples
pencil,crayon,eraser
apartment,building,balcony
rabbit,pigeon,carrots
saddle,pony,stirrups
brush,spoon,bristles
mirror,peg,sizes
broom,wand,bristles
vulture,buzzard,bald
mixer,blender,bowls
blouse,coat,silk
scarf,jacket,colourful
screws,wrench,heads
cloak,sweater,hood
jeans,blouse,fades
fork,stick,prongs
mouse,pig,cord
corn,broccoli,husks
avocado,celery,seeds
wheel,clamp,rubber
toad,donkey,hops
bra,blouse,clasps
accordion,harmonica,buttons
dandelion,celery,seeds
comb,knife,thin
razor,machete,electrical
veil,cloak,lace
cod,tomato,fins
telephone,ring,dial
eagle,pelican,bald
tent,hut,zippers
scissors,spatula,blades
closet,fridge,messy
sandals,pants,soles
sandals,vest,straps
spider,cat,insects
boat,canoe,sails
keyboard,saxophone,electrical
pigeon,sparrow,manure
lemon,pineapple,oval
skunk,deer,stripe
airplane,truck,flies
salmon,shrimp,gills
hook,bag,curved
elephant,cow,tusks
pony,camel,hay
shirt,dress,pockets
blender,garlic,container
cat,bear,mice
jeans,coat,rips
gloves,scarf,thumb
jeans,coat,fades
raisin,pear,wrinkled
scissors,brush,blades
cabin,tent,fireplaces
avocado,grapefruit,pit
dandelion,lettuce,stem
vulture,sparrow,bald
beans,bread,pods
hawk,oriole,mice
bike,boat,bars
blouse,vest,sleeves
coat,blouse,materials
trailer,tractor,hitch
hawk,hornet,soars
kite,stork,string
scarf,gloves,colourful
sweater,vest,sleeves
guitar,harp,hole
blender,freezer,electronic
salmon,chicken,fins
bagpipe,flute,bag
bra,blouse,hooks
belt,gloves,holes
bear,tiger,paws
closet,dishwasher,shelves
mole,hare,holes
apron,mittens,cloth
corn,pineapple,cobs
mole,squirrel,claws
shoes,trousers,heels
razor,comb,electrical
perch,eel,gills
pigeon,eagle,manure
falcon,sparrow,rodents
mushroom,avocado,stem
eagle,stork,bald
peach,avocado,pit
drill,rope,bits
rabbit,coyote,carrots
garlic,cauliflower,cloves
skis,helmet,thin
jacket,cloak,pockets
pencil,screwdriver,thin
door,wall,hinges
screws,hose,threads
alligator,leopard,scales
helicopter,boat,flies
goat,tomato,grass
mackerel,crab,fins
buggy,motorcycle,seats
cherry,orange,stem
dishwasher,cupboard,buttons
pot,pie,sizes
rope,bag,braided
caribou,hyena,herds
worm,beetle,wiggles
avocado,broccoli,pit
buggy,bike,seats
inn,barn,beds
necklace,scarf,pearls
jacket,shoes,buttons
dresser,pine,handles
vest,coat,fabrics
seal,pipe,flippers
leopard,cougar,spots
sailboat,yacht,motor
elephant,leopard,peanuts
zucchini,parsley,seeds
swimsuit,bra,pieces
candle,basket,burns
razor,sword,electrical
hawk,raven,rodents
bagpipe,saxophone,bag
prune,peach,dried
shoes,skirt,buckles
calf,pig,grass
porcupine,rabbit,slow
cottage,apartment,fireplace
honeydew,pear,rind
boat,yacht,motor
pistol,bullet,trigger
toaster,dishwasher,plug
necklace,chandelier,clasp
kettle,fridge,plug
elephant,dolphin,ears
bedroom,bed,closet
closet,toilet,shelves
elk,porcupine,antlers
mole,raccoon,burrows
tuba,accordion,gold
microwave,kettle,turntable
jeans,jacket,denim
eagle,pigeon,claws
ant,worm,bites
snail,beetle,antennae
vest,gown,zipper
pants,sweater,pockets
pen,knife,ink
lemon,tomato,oval
blouse,dress,silk
airplane,helicopter,flies
sink,fridge,porcelain
pants,gloves,zippers
cheetah,panther,spots
sandals,boots,straps
medal,cup,bronze
cap,dress,logos
blouse,sweater,silk
keyboard,trumpet,electrical
corn,celery,kernels
bra,shirt,hooks
crab,octopus,claws
boat,truck,sails
belt,boots,buckles
worm,spider,wiggles
rooster,tiger,comb
owl,starling,mice
alligator,turtle,scales
crocodile,walrus,animals
scarf,blouse,colourful
pants,blouse,seams
tomato,cauliflower,seeds
colander,blender,holes
paintbrush,scissors,sizes
cushion,drapes,square
tuba,violin,gold
moose,hare,antlers
crab,cucumber,sideways
swimsuit,vest,materials
cage,tray,bars
missile,grenade,flies
corn,rice,stalks
prune,banana,seeds
napkin,blouse,square
lamp,projector,shade
trumpet,violin,valves
tie,skirt,patterns
crab,cod,sideways
sink,microwave,drain
apple,celery,seeds
willow,vine,down
pepper,cheese,pieces
catfish,perch,garbage
