reference_id,candidate_id,reference_statement,candidate_statement,overlap
148,375,stereo and tape can be discriminated with deck,"stereo is a electronic device, which makes it different from tape",Not Sure
148,10230,stereo and tape can be discriminated with deck,"stereo is a digital device, which makes it different from tape",No
148,4506,stereo and tape can be discriminated with deck,"stereo can consume electricity, which makes it different from tape",Yes
148,13421,stereo and tape can be discriminated with deck,"stereo have (a) string or line, which makes it different from tape",No
148,5696,stereo and tape can be discriminated with deck,"stereo have (a) turning elements(knobs, wheels, etc.), which makes it different from tape",No
148,9705,stereo and tape can be discriminated with deck,"stereo is a electric, which makes it different from tape",Yes
148,588,stereo and tape can be discriminated with deck,"stereo can be found at an electronics store, which makes it different from tape",No
148,10507,stereo and tape can be discriminated with deck,"stereo can be used for music related entertainment, which makes it different from tape",No
1564,13957,stereo and tape can be discriminated with radio,"stereo is a related to music, which makes it different from tape",No
1564,1670,stereo and tape can be discriminated with radio,"stereo can be used for electronic uses, which makes it different from tape",No
1564,375,stereo and tape can be discriminated with radio,"stereo is a electronic device, which makes it different from tape",Yes
1564,10230,stereo and tape can be discriminated with radio,"stereo is a digital device, which makes it different from tape",No
1564,4506,stereo and tape can be discriminated with radio,"stereo can consume electricity, which makes it different from tape",Yes
1564,13421,stereo and tape can be discriminated with radio,"stereo have (a) string or line, which makes it different from tape",No
1564,5696,stereo and tape can be discriminated with radio,"stereo have (a) turning elements(knobs, wheels, etc.), which makes it different from tape",No
1564,9705,stereo and tape can be discriminated with radio,"stereo is a electric, which makes it different from tape",Yes
1564,588,stereo and tape can be discriminated with radio,"stereo can be found at an electronics store, which makes it different from tape",No
1564,10507,stereo and tape can be discriminated with radio,"stereo can be used for music related entertainment, which makes it different from tape",No
1565,4803,eggplant and onions can be discriminated with seeds,"eggplant can be used for meat replacement, which makes it different from onions",No
1565,9965,eggplant and onions can be discriminated with seeds,"eggplant have (a) any green on it, which makes it different from onions",No
1565,10979,eggplant and onions can be discriminated with seeds,"eggplant is a purple vegetable, which makes it different from onions",No
150,2180,actress and girl can be discriminated with act,"actress is a profession, which makes it different from girl",Yes
150,8244,actress and girl can be discriminated with act,"actress is two syllables, which makes it different from girl",Yes
150,5824,actress and girl can be discriminated with act,"actress is a profession/title, which makes it different from girl",Yes
150,5218,actress and girl can be discriminated with act,"actress is a occupation, which makes it different from girl",No
150,6380,actress and girl can be discriminated with act,"actress have (a) the color brown in it, which makes it different from girl",No
150,4125,actress and girl can be discriminated with act,"actress is a job or profession, which makes it different from girl",Yes
1377,3593,camel and horse can be discriminated with spits,"camel can fly, which makes it different from horse",No
1377,6891,camel and horse can be discriminated with spits,"camel is a teeth, which makes it different from horse",No
1377,8014,camel and horse can be discriminated with spits,"camel can be found at the supermarket deli, which makes it different from horse",No
3813,8193,spider and cat can be discriminated with webs,"spider can kill a human, which makes it different from cat",No
3813,11606,spider and cat can be discriminated with webs,"spider is a insect, which makes it different from cat",No
3813,13249,spider and cat can be discriminated with webs,"spider can flying, which makes it different from cat",No
3813,9788,spider and cat can be discriminated with webs,"spider is an insect, which makes it different from cat",No
3813,9726,spider and cat can be discriminated with webs,"spider is a bug, which makes it different from cat",No
155,8193,spider and cat can be discriminated with insects,"spider can kill a human, which makes it different from cat",No
155,11606,spider and cat can be discriminated with insects,"spider is a insect, which makes it different from cat",No
155,13249,spider and cat can be discriminated with insects,"spider can flying, which makes it different from cat",No
155,9788,spider and cat can be discriminated with insects,"spider is an insect, which makes it different from cat",No
155,9726,spider and cat can be discriminated with insects,"spider is a bug, which makes it different from cat",No
160,14059,bag and trousers can be discriminated with sizes,"bag can be found on your upper torso, which makes it different from trousers",Yes
2740,14059,bag and trousers can be discriminated with handles,"bag can be found on your upper torso, which makes it different from trousers",Yes
1304,8880,cow and sheep can be discriminated with udder,"cow is used for milk for humans, which makes it different from sheep",Yes
