reference_id,candidate_id,reference_statement,candidate_statement,overlap
1564,13421,stereo and tape can be discriminated with radio,"stereo have (a) string or line, which makes it different from tape",No
1564,5696,stereo and tape can be discriminated with radio,"stereo have (a) turning elements(knobs, wheels, etc.), which makes it different from tape",No
1564,9705,stereo and tape can be discriminated with radio,"stereo is a electric, which makes it different from tape",No
1564,588,stereo and tape can be discriminated with radio,"stereo can be found at an electronics store, which makes it different from tape",No
1564,10507,stereo and tape can be discriminated with radio,"stereo can be used for music related entertainment, which makes it different from tape",Yes
2032,13957,stereo and tape can be discriminated with speakers,"stereo is a related to music, which makes it different from tape",No
2032,1670,stereo and tape can be discriminated with speakers,"stereo can be used for electronic uses, which makes it different from tape",No
2032,375,stereo and tape can be discriminated with speakers,"stereo is a electronic device, which makes it different from tape",No
2032,10230,stereo and tape can be discriminated with speakers,"stereo is a digital device, which makes it different from tape",No
2032,4506,stereo and tape can be discriminated with speakers,"stereo can consume electricity, which makes it different from tape",No
2032,13421,stereo and tape can be discriminated with speakers,"stereo have (a) string or line, which makes it different from tape",No
2032,5696,stereo and tape can be discriminated with speakers,"stereo have (a) turning elements(knobs, wheels, etc.), which makes it different from tape",No
2032,9705,stereo and tape can be discriminated with speakers,"stereo is a electric, which makes it different from tape",No
2032,588,stereo and tape can be discriminated with speakers,"stereo can be found at an electronics store, which makes it different from tape",No
2032,10507,stereo and tape can be discriminated with speakers,"stereo can be used for music related entertainment, which makes it different from tape",No
1565,4803,eggplant and onions can be discriminated with seeds,"eggplant can be used for meat replacement, which makes it different from onions",No
1565,9965,eggplant and onions can be discriminated with seeds,"eggplant have (a) any green on it, which makes it different from onions",No
1565,10979,eggplant and onions can be discriminated with seeds,"eggplant is a purple vegetable, which makes it different from onions",No
1377,3593,camel and horse can be discriminated with spits,"camel can fly, which makes it different from horse",No
1377,6891,camel and horse can be discriminated with spits,"camel is a teeth, which makes it different from horse",No
1377,8014,camel and horse can be discriminated with spits,"camel can be found at the supermarket deli, which makes it different from horse",No
2361,3593,camel and horse can be discriminated with beige,"camel can fly, which makes it different from horse",No
2361,6891,camel and horse can be discriminated with beige,"camel is a teeth, which makes it different from horse",No
2361,8014,camel and horse can be discriminated with beige,"camel can be found at the supermarket deli, which makes it different from horse",No
507,8193,spider and cat can be discriminated with flies,"spider can kill a human, which makes it different from cat",No
507,11606,spider and cat can be discriminated with flies,"spider is a insect, which makes it different from cat",No
507,13249,spider and cat can be discriminated with flies,"spider can flying, which makes it different from cat",Yes
507,9788,spider and cat can be discriminated with flies,"spider is an insect, which makes it different from cat",No
507,9726,spider and cat can be discriminated with flies,"spider is a bug, which makes it different from cat",No
155,8193,spider and cat can be discriminated with insects,"spider can kill a human, which makes it different from cat",No
155,11606,spider and cat can be discriminated with insects,"spider is a insect, which makes it different from cat",Yes
155,13249,spider and cat can be discriminated with insects,"spider can flying, which makes it different from cat",No
155,9788,spider and cat can be discriminated with insects,"spider is an insect, which makes it different from cat",Yes
155,9726,spider and cat can be discriminated with insects,"spider is a bug, which makes it different from cat",Yes
156,13906,grenade and cannon can be discriminated with pin,"grenade is a vessel, which makes it different from cannon",No
156,7516,grenade and cannon can be discriminated with pin,"grenade have (a) trigger, which makes it different from cannon",Yes
156,6227,grenade and cannon can be discriminated with pin,"grenade can be held in a hand, which makes it different from cannon",No
156,14607,grenade and cannon can be discriminated with pin,"grenade can lifted by one hand, which makes it different from cannon",No
156,14649,grenade and cannon can be discriminated with pin,"grenade is a hand-held weapon, which makes it different from cannon",No
160,14059,bag and trousers can be discriminated with sizes,"bag can be found on your upper torso, which makes it different from trousers",No
162,11673,elephant and gorilla can be discriminated with peanuts,"elephant have (a) horn or antler, which makes it different from gorilla",No
